"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","V21"
"1",0.105938272861839,0.100688862446569,0.105938272861839,0.0904973262047478,0.0929497254147316,0.0929497254147316,0.106712819951185,0.111998891121292,0.103579594056478,0.103579594056478,0.111998891121292,0.120887272551228,0.120887272551228,0.115424151409435,0.110111864920217,0.110111864920217,0.110111864920217,0.110111864920217,0.115424151409435,0.115424151409435,0.113803957673864
"2",0.170804445723329,0.16231141340331,0.170804445723329,0.154643504946137,0.170804445723329,0.170804445723329,0.197839331262598,0.207012410212126,0.197428474310586,0.197428474310586,0.207012410212126,0.216987752344217,0.216987752344217,0.207646361135864,0.198598213603401,0.198598213603401,0.198598213603401,0.198598213603401,0.207646361135864,0.207646361135864,0.199716036796422
"3",0.106358614208217,0.100498330524244,0.106358614208217,0.0925705384020057,0.0936270456681181,0.0936270456681181,0.0907632387247209,0.0962164642520824,0.089376322035137,0.089376322035137,0.0962164642520824,0.103398072591525,0.103398072591525,0.0977664969840393,0.0923166642320652,0.0923166642320652,0.0923166642320652,0.0923166642320652,0.0977664969840393,0.0977664969840393,0.0819418337486739
"4",0.103401437603575,0.0967064979870881,0.0909024851616305,0.0799670318014478,0.0792594159390084,0.0792594159390084,0.0837099108342062,0.0782085299853009,0.0729438493487782,0.0729438493487782,0.0782085299853009,0.0837099108342062,0.0837099108342062,0.077861730484023,0.0722495237043594,0.0722495237043594,0.0722495237043594,0.0722495237043594,0.077861730484023,0.077861730484023,0.0720667246758774
"5",0.180178964464239,0.171771948056209,0.198232707192147,0.216920996911582,0.198232707192147,0.198232707192147,0.191307213110876,0.181701272709951,0.190167285576115,0.190167285576115,0.181701272709951,0.173502199376211,0.173502199376211,0.182937982318682,0.174823002487043,0.174823002487043,0.174823002487043,0.174823002487043,0.165558441901784,0.165558441901784,0.176465043229289
"6",0.18982961954998,0.179736259437541,0.18982961954998,0.211311351690664,0.18982961954998,0.18982961954998,0.213343181980485,0.204492534187486,0.195951761615462,0.195951761615462,0.185912372185869,0.194281518270691,0.194281518270691,0.202960888529867,0.192949774551083,0.192949774551083,0.192949774551083,0.192949774551083,0.184443093164959,0.184443093164959,0.191951681719508
"7",0.0384980040126693,0.0427462299657929,0.0384980040126693,0.0379901666861212,0.0466045559920244,0.0466045559920244,0.0361871337014416,0.0397018628842544,0.0355646829602567,0.0355646829602567,0.0397018628842544,0.0441036728274974,0.0441036728274974,0.0487798031199092,0.0448964885784119,0.0448964885784119,0.0448964885784119,0.0448964885784119,0.0404046411597169,0.0404046411597169,0.0457718587458161
"8",0.0471160451755488,0.0519491298131967,0.0471160451755488,0.0463380165049543,0.0560997927335487,0.0560997927335487,0.0539511969800105,0.0489156830622537,0.0441694133698901,0.0441694133698901,0.0489156830622537,0.0539511969800105,0.0539511969800105,0.059287672055988,0.0551007361109008,0.0551007361109008,0.0551007361109008,0.0551007361109008,0.0499474959623336,0.0499474959623336,0.0563588246244543
"9",0.0490811599260573,0.0460628623354121,0.0490811599260573,0.045793835462213,0.0400290900164484,0.0400290900164484,0.0435910825611432,0.0464915854931752,0.0403379457118242,0.0403379457118242,0.0376272367986605,0.0435910825611432,0.0435910825611432,0.0407888008563781,0.0470885911638064,0.0470885911638064,0.0470885911638064,0.0470885911638064,0.0500805884895575,0.0500805884895575,0.0413906406326482
"10",0.0377586030553063,0.0346979721755835,0.0377586030553063,0.0362509843474731,0.0303600673562216,0.0303600673562216,0.0304363544977776,0.0332789396239151,0.0289858290766645,0.0289858290766645,0.026329693935068,0.0304363544977776,0.0304363544977776,0.0277237796417529,0.0319823025025077,0.0319823025025077,0.0319823025025077,0.0319823025025077,0.0348818789259149,0.0348818789259149,0.0265641073402748
"11",0.007825742812628,0.00628169083442292,0.00477090575881668,0.0046429069496649,0.00477090575881668,0.00477090575881668,0.0101784349880346,0.00820145029124214,0.00644595538413063,0.00644595538413063,0.00820145029124214,0.0101784349880346,0.0101784349880346,0.0123816891654125,0.0148166732517303,0.0148166732517303,0.0148166732517303,0.0148166732517303,0.0123816891654125,0.0123816891654125,0.0151580649174456
"12",0.0029263921865354,0.00181303487771344,0.00118195110877286,0.000324624653891465,0.00118195110877286,0.00118195110877286,0.00311362575087597,0.00225883423880741,0.00154308602565566,0.00154308602565566,0.00225883423880741,0.00311362575087597,0.00311362575087597,0.00410939819380935,0.00524840268369431,0.00524840268369431,0.00524840268369431,0.00524840268369431,0.00410939819380935,0.00410939819380935,0.00796676370273176
"13",0.0458497968760796,0.0493394026312761,0.0375859158476255,0.0393056293309474,0.0375859158476255,0.0375859158476255,0.0375005560311955,0.03442342397924,0.0314960654656891,0.0314960654656891,0.03442342397924,0.0375005560311955,0.0375005560311955,0.0329663827732916,0.0360076248603168,0.0360076248603168,0.0360076248603168,0.0360076248603168,0.0407318250074427,0.0407318250074427,0.0345917491745419
"14",0.0496582729064589,0.0453351664214007,0.0496582729064589,0.0497940951866405,0.0412932692895792,0.0412932692895792,0.0373364578666431,0.0336271338801003,0.0373242168439894,0.0373242168439894,0.0336271338801003,0.0301304005926251,0.0301304005926251,0.0268307336942301,0.030168713899267,0.030168713899267,0.030168713899267,0.030168713899267,0.0336544895169554,0.0336544895169554,0.0302520569877938
