diff_12,diff_13,diff_14,diff_23,diff_24,diff_34
0.153307031432058,0.0209919679878026,0.0632382108410167,0.132315063444256,0.0900688205910415,0.0422462428532141
0.15749486817776,0.0177537237784176,0.0732088766675673,0.139741144399342,0.0842859915101927,0.0554551528891497
0.16208452337326,0.0153666129253818,0.078407282225433,0.146717910447878,0.0836772411478267,0.0630406693000513
0.165454834112742,0.0117901988292224,0.0808166937997112,0.153664635283519,0.0846381403130305,0.0690264949704888
0.167477353783975,0.00766267214385563,0.081685640953905,0.15981468164012,0.0857917128300705,0.0740229688100493
0.168010385951396,0.00378602684911811,0.0811432674906232,0.164224359102277,0.0868671184607724,0.0773572406415051
0.166491037207519,0.00023584537962662,0.0791583887260955,0.166726882587146,0.0873326484814237,0.0793942341057221
0.163512479917121,0.00459146941112187,0.0762049881171962,0.168103949328243,0.0873074917999251,0.0807964575283181
0.159877884033437,0.00928701305789015,0.072255664130073,0.169164897091327,0.0876222199033642,0.0815426771879632
