adhd,asd,ocd,blank1,blank2
0.730498737649971,0.755043022234534,0.844089047707018,0,0
0.702890346667284,0.730715996255982,0.817691566457901,0,0
0.680293690551477,0.709469035105582,0.794748144321436,0,0
0.659715923474384,0.689561438407901,0.772863111428615,0,0
0.640543591515908,0.671306988103586,0.75297694671144,0,0
0.621866160656477,0.653984863932631,0.733844131304521,0,0
0.604105654239043,0.637587598686714,0.715275036675362,0,0
0.586897375791822,0.622207623935115,0.696898090366394,0,0
0.569905040398903,0.607627108744997,0.678714750993137,0,0
