"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","V21"
"1",0.0272205611889368,0.0246559981161355,0.01157929188495,0.0123936143561256,0.0123215308172354,0.0143943484107446,0.015463472295469,0.0165242771257584,0.0224327410061484,0.0251015266963704,0.0293894940731472,0.0157631589353544,0.0157631589353544,0.0199647736694709,0.018662933122325,0.0154470936854743,0.0130318019204291,0.0108033468238146,0.0116078496313355,0.0116078496313355,0.0122752520807965
"2",0.0260214950098136,0.0206282050154493,0.02919853682076,0.0303494596892406,0.030824383591576,0.0269433214811041,0.0303494596892406,0.0257058751278491,0.0355998599582511,0.0373870577875011,0.0362629008236351,0.0319841500589048,0.0319841500589048,0.0303878191662402,0.0285503957111806,0.0313617513532776,0.0257810815809847,0.0327443612847993,0.0368265734409152,0.0368265734409152,0.027157680450092
"3",0.0235082126682148,0.0178205725261416,0.03375785038586,0.023475866445068,0.0271484538385625,0.0267149164472511,0.0279835135316194,0.0283632404562881,0.0283756254129278,0.0313696923971564,0.035372219202096,0.0165896197738792,0.0165896197738792,0.0139016709978206,0.0127174420886839,0.0150207880216251,0.0221218266734082,0.0205291106934478,0.0185761099154334,0.0185761099154334,0.0178655437854684
"4",0.0233816080709363,0.0183626922554575,0.0373814089168175,0.0335589290280267,0.0346291277756207,0.0333220407559518,0.0335589290280267,0.045837705354135,0.0470402356708359,0.0499665575450865,0.0544195248836127,0.0110318553863184,0.0110318553863184,0.0141136239877762,0.00882537789106804,0.0171274774870587,0.0235078618525637,0.0216617043754449,0.0238074278021374,0.0238074278021374,0.0194420938481198
"5",0.0222472230624135,0.0206801993565392,0.0251653094075128,0.0226459063671689,0.0228914043093816,0.0246669261151906,0.0275287817439159,0.0233176705333563,0.0265309515371353,0.0268123339221575,0.0299581365776333,0.0170167780753917,0.0170167780753917,0.015440386368067,0.0152667977018372,0.0188852889566371,0.015331684293776,0.0182835807645368,0.0191996174466926,0.0191996174466926,0.0122847977165697
"6",0.0248616565753588,0.0212936621403941,0.0455249367839236,0.0495591591226013,0.0503335942969436,0.0469308023431873,0.0495591591226013,0.0617165943941105,0.048499440117121,0.050322589716947,0.0488713586740968,0.0250728850958509,0.0250728850958509,0.0260892713069441,0.028783064533398,0.0382531287433802,0.0334228084606749,0.0463990918637552,0.0427456881787367,0.0427456881787367,0.0308856796082619
"7",0.0232715308715832,0.0224624835405132,0.0258205428432818,0.0312838157748817,0.0303700796248035,0.0279724204809969,0.0312838157748817,0.0340051637274869,0.035555548927619,0.0378912763878378,0.0421702744355008,0.0236260896558309,0.0236260896558309,0.0300235477883386,0.0285554145613603,0.0283027945762115,0.027103210591906,0.0280661526885705,0.0255668481242572,0.0255668481242572,0.028407603494695
"8",0.031479366415458,0.0288431270472913,0.0261784230692974,0.0267408947687812,0.025555443742328,0.0265760471042485,0.0267408947687812,0.0181179755816108,0.019316982725296,0.0194119744034762,0.0170738715914892,0.0320573268660869,0.0320573268660869,0.032881875036039,0.0328767335279174,0.0331892958023015,0.0348119117516444,0.0345219249908536,0.0386864185830646,0.0386864185830646,0.0325982188596081
"9",0.0554648252167218,0.0496914631917115,0.0411518537418097,0.0492320793385702,0.0492343187129357,0.0473887518207875,0.0475571144519735,0.041253159925884,0.0386103939245724,0.0410941706760424,0.0455979963123095,0.0544635084321092,0.0544635084321092,0.0564987627726635,0.0576126977148811,0.0504242822091115,0.050291700482959,0.0512674795322506,0.0554939796612633,0.0554939796612633,0.0454460592921599
"10",0.0312934195498561,0.0248504111552288,0.020215687524169,0.0190825922685507,0.0217125314408232,0.0231687647825702,0.0231751080994138,0.0191787814759143,0.0220431105881957,0.0235870938684265,0.0228252690304861,0.0175559750162882,0.0175559750162882,0.0202955914376984,0.0210579368419331,0.0221414556443789,0.0216100498877322,0.0231888880676639,0.022014756080059,0.022014756080059,0.0196624903336243
"11",0.0294583779036454,0.0238814739583715,0.0276621221453656,0.0194140541870786,0.0223309010167838,0.0248154765700363,0.0213297209647514,0.0204391325299497,0.0179621094446925,0.0164305876564983,0.0190328121165637,0.0230471356955822,0.0230471356955822,0.0299133327198237,0.0288908906411063,0.0219787648631467,0.0327776037258187,0.022111821565516,0.0231415855897897,0.0231415855897897,0.0306391052545882
"12",0.0107612481220272,0.0117783940150843,0.0108660464038038,0.0116250616266621,0.00955454187170929,0.0103837544326194,0.00820130656363119,0.00525915264632996,0.00589877651347382,0.00609656444965145,0.0058855548752675,0.00701064323088853,0.00701064323088853,0.00687641078185754,0.0053135427205494,0.00220918773529121,0.00367819870816011,0.00181913770383181,0.00262264008938266,0.00262264008938266,0.00417316622070567
"13",0.0115178922233342,0.0122515291163982,0.0209154498902838,0.0246838011922127,0.0236692065999304,0.0262950846092891,0.0290049168802235,0.0232911384092608,0.0226921871659728,0.0213675561511294,0.0216288508904073,0.014947066393183,0.014947066393183,0.0204771216552634,0.0203155839996383,0.0245335368080703,0.0197424457535617,0.0236657365020917,0.0194407969011791,0.0194407969011791,0.0142475340198824
"14",0.0199353006367657,0.0177056769762323,0.0247652001299761,0.0213695367920986,0.0215959853943866,0.0203652911808625,0.0213695367920986,0.0197997482443976,0.0164977999249242,0.0159151349355795,0.014884416391602,0.0113929333769794,0.0113929333769794,0.0142564872903144,0.0129729784177101,0.0110832184888947,0.0107482062421762,0.0104806420050346,0.00710838314266451,0.00710838314266451,0.00836318708306727
"15",0.0184161019819576,0.0166178660437457,0.0248221304859365,0.024691488355691,0.0241034595670652,0.0217398064173512,0.024691488355691,0.034394611996582,0.0211970350698635,0.0221012205025197,0.0258986446702339,0.0183273822980291,0.0183273822980291,0.0213886420326755,0.0170280535747091,0.0130451680707856,0.0190956971380393,0.0141888135974018,0.0118953895855507,0.0118953895855507,0.014832954695736
"16",0.0127176224268483,0.0119389584507429,0.0151745908133594,0.0136214444096005,0.0129927043416165,0.0136154056604994,0.0125379333942233,0.0197606007865285,0.0343097014885259,0.0329989787610536,0.0357657146356794,0.0164838576217425,0.0164838576217425,0.015303883782976,0.0174845595349956,0.0229056088814962,0.0128132341486327,0.019936714310803,0.0217492487793569,0.0217492487793569,0.0144891156426461
