"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","V21"
"1",0.0837099108342062,0.0395725955224556,0.0305618162734211,0.0248556156571792,0.0549876238967944,0.0408971912615361,0.0423572372576431,0.032145628606326,0.0283677935294152,0.0277138219091723,0.0277138219091723,0.0364170748292764,0.0413269401475011,0.0416802924317875,0.0452269045562926,0.0452269045562926,0.0426298175627507,0.04326843433986,0.0405698495931955,0.0363093701788899,0.0399947418931815
"2",0.000116811548971203,0.036034562938838,0.0338665380921725,0.038017321085651,0.00625078989432002,0.00557262274841888,0.00759655762679306,0.0124480827965068,0.0151908789291001,0.0114439094006742,0.0114439094006742,0.0708515142958416,0.0663105013854072,0.0678031836605373,0.0682762357528392,0.0682762357528392,0.0653868448032334,0.067499624696824,0.0777603103883939,0.0693915001221986,0.0669234135280966
"3",0.0520403930263186,0.0725819794862755,0.0596868518880182,0.0529427057718386,0.0472533469955663,0.0333759296168021,0.0437051862719026,0.0701199011231629,0.0639014506533295,0.0524809590847687,0.0620969488932988,0.0505885781231484,0.0607393931543496,0.0611549318120887,0.0629271585225058,0.0629271585225058,0.0621297464425635,0.0613650439892903,0.0635317989085344,0.052133439056135,0.0737293243362148
"4",0.0216366030169148,0.10368703613675,0.110899805971777,0.110280327745763,0.0284920215798308,0.0283617912512231,0.0262046167451664,0.0422851949800692,0.0451460343387047,0.0335735039716566,0.0335735039716566,0.153475376778567,0.145787865760579,0.143760935588819,0.137398364203895,0.137398364203895,0.135156138948736,0.14441211444174,0.145423111631473,0.138955853534556,0.147718556175222
"5",0.0287738915651659,0.0773512217999617,0.0707069488562547,0.0791568472529351,0.0415832664937115,0.0558483973794944,0.0549141358043704,0.0516192387869276,0.0489899559464198,0.0439739896934703,0.0439739896934703,0.105181268416447,0.104997314545552,0.106511323394613,0.103790182115518,0.103790182115518,0.103398611929395,0.112918436144835,0.101645607850657,0.118597062432618,0.109575806626018
"6",0.00455623959116292,0.0171800175652394,0.0202959024255197,0.0262162462882337,0.00632935084184465,0.0040346008798237,0.0124434353629261,0.0163711587413977,0.0134029895720196,0.00838782180406177,0.0124434353629261,0.0382378093070923,0.0323746397985217,0.0300624326956235,0.0293096085184822,0.0293096085184822,0.0316883307038592,0.025282586289351,0.0229068042440404,0.0287964439498616,0.0232640486693281
"7",0.00216471845520025,0.119708464213884,0.12001041895134,0.107288080031115,0.000400533836758203,0.000538831997828054,0.00104342671608975,0.000850315051140025,0.000283727327654854,0.000150844599879655,0.00104342671608975,0.101855177898845,0.0994821045133251,0.0963738625805945,0.0926652050641575,0.0926652050641575,0.0955878771881069,0.0948052200295928,0.0950932468587654,0.0939424848055336,0.104221929347168
