"","byClass.Sensitivity","byClass.Specificity","byClass.Pos.Pred.Value","byClass.Neg.Pred.Value","byClass.Precision","byClass.Recall","byClass.F1","byClass.Prevalence","byClass.Detection.Rate","byClass.Detection.Prevalence","byClass.Balanced.Accuracy"
"Class: 212",0.615384615384615,1,1,0.821428571428572,1,0.615384615384615,0.761904761904762,0.361111111111111,0.222222222222222,0.222222222222222,0.807692307692308
"Class: 312",1,0.903225806451613,0.625,1,0.625,1,0.769230769230769,0.138888888888889,0.138888888888889,0.222222222222222,0.951612903225806
"Class: 412",1,0.925925925925926,0.818181818181818,1,0.818181818181818,1,0.9,0.25,0.25,0.305555555555556,0.962962962962963
"Class: 113",0.5,0.9,0.5,0.9,0.5,0.5,0.5,0.166666666666667,0.0833333333333333,0.166666666666667,0.7
"Class: 213",0.769230769230769,0.826086956521739,0.714285714285714,0.863636363636364,0.714285714285714,0.769230769230769,0.740740740740741,0.361111111111111,0.277777777777778,0.388888888888889,0.797658862876254
"Class: 313",0.5,0.928571428571429,0.666666666666667,0.866666666666667,0.666666666666667,0.5,0.571428571428572,0.222222222222222,0.111111111111111,0.166666666666667,0.714285714285714
"Class: 413",0.666666666666667,0.851851851851852,0.6,0.884615384615385,0.6,0.666666666666667,0.631578947368421,0.25,0.166666666666667,0.277777777777778,0.759259259259259
"Class: 114",0.428571428571429,0.96551724137931,0.75,0.875,0.75,0.428571428571429,0.545454545454545,0.194444444444444,0.0833333333333333,0.111111111111111,0.697044334975369
"Class: 214",0.666666666666667,0.75,0.571428571428571,0.818181818181818,0.571428571428571,0.666666666666667,0.615384615384615,0.333333333333333,0.222222222222222,0.388888888888889,0.708333333333333
"Class: 314",0.4,0.741935483870968,0.2,0.884615384615385,0.2,0.4,0.266666666666667,0.138888888888889,0.0555555555555556,0.277777777777778,0.570967741935484
"Class: 414",0.333333333333333,0.833333333333333,0.5,0.714285714285714,0.5,0.333333333333333,0.4,0.333333333333333,0.111111111111111,0.222222222222222,0.583333333333333
"Class: 115",0.666666666666667,0.933333333333333,0.666666666666667,0.933333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.111111111111111,0.166666666666667,0.8
"Class: 215",0.9,0.730769230769231,0.5625,0.95,0.5625,0.9,0.692307692307692,0.277777777777778,0.25,0.444444444444444,0.815384615384615
"Class: 315",0.333333333333333,1,1,0.818181818181818,1,0.333333333333333,0.5,0.25,0.0833333333333333,0.0833333333333333,0.666666666666667
"Class: 415",0.636363636363636,0.84,0.636363636363636,0.84,0.636363636363636,0.636363636363636,0.636363636363636,0.305555555555556,0.194444444444444,0.305555555555556,0.738181818181818
"Class: 116",0.666666666666667,0.909090909090909,0.4,0.967741935483871,0.4,0.666666666666667,0.5,0.0833333333333333,0.0555555555555556,0.138888888888889,0.787878787878788
"Class: 216",0.857142857142857,0.909090909090909,0.857142857142857,0.909090909090909,0.857142857142857,0.857142857142857,0.857142857142857,0.388888888888889,0.333333333333333,0.388888888888889,0.883116883116883
"Class: 316",0.714285714285714,0.896551724137931,0.625,0.928571428571428,0.625,0.714285714285714,0.666666666666667,0.194444444444444,0.138888888888889,0.222222222222222,0.805418719211823
"Class: 416",0.583333333333333,0.916666666666667,0.777777777777778,0.814814814814815,0.777777777777778,0.583333333333333,0.666666666666667,0.333333333333333,0.194444444444444,0.25,0.75
"Class: 117",0.75,1,1,0.888888888888889,1,0.75,0.857142857142857,0.333333333333333,0.25,0.25,0.875
"Class: 217",0.818181818181818,0.88,0.75,0.916666666666667,0.75,0.818181818181818,0.782608695652174,0.305555555555556,0.25,0.333333333333333,0.849090909090909
"Class: 317",0.5,0.933333333333333,0.6,0.903225806451613,0.6,0.5,0.545454545454545,0.166666666666667,0.0833333333333333,0.138888888888889,0.716666666666667
"Class: 417",0.857142857142857,0.862068965517241,0.6,0.961538461538462,0.6,0.857142857142857,0.705882352941176,0.194444444444444,0.166666666666667,0.277777777777778,0.859605911330049
"Class: 118",0.666666666666667,0.962962962962963,0.857142857142857,0.896551724137931,0.857142857142857,0.666666666666667,0.75,0.25,0.166666666666667,0.194444444444444,0.814814814814815
"Class: 218",0.555555555555556,0.851851851851852,0.555555555555556,0.851851851851852,0.555555555555556,0.555555555555556,0.555555555555556,0.25,0.138888888888889,0.25,0.703703703703704
"Class: 318",0.555555555555556,0.888888888888889,0.625,0.857142857142857,0.625,0.555555555555556,0.588235294117647,0.25,0.138888888888889,0.222222222222222,0.722222222222222
"Class: 418",0.666666666666667,0.777777777777778,0.5,0.875,0.5,0.666666666666667,0.571428571428572,0.25,0.166666666666667,0.333333333333333,0.722222222222222
"Class: 119",0.6,0.967741935483871,0.75,0.9375,0.75,0.6,0.666666666666667,0.138888888888889,0.0833333333333333,0.111111111111111,0.783870967741936
"Class: 219",0.909090909090909,0.84,0.714285714285714,0.954545454545454,0.714285714285714,0.909090909090909,0.8,0.305555555555556,0.277777777777778,0.388888888888889,0.874545454545455
"Class: 319",0.636363636363636,0.92,0.777777777777778,0.851851851851852,0.777777777777778,0.636363636363636,0.7,0.305555555555556,0.194444444444444,0.25,0.778181818181818
"Class: 419",0.555555555555556,0.851851851851852,0.555555555555556,0.851851851851852,0.555555555555556,0.555555555555556,0.555555555555556,0.25,0.138888888888889,0.25,0.703703703703704
"Class: 120",0.777777777777778,0.888888888888889,0.7,0.923076923076923,0.7,0.777777777777778,0.736842105263158,0.25,0.194444444444444,0.277777777777778,0.833333333333333
"Class: 220",0.714285714285714,0.758620689655172,0.416666666666667,0.916666666666667,0.416666666666667,0.714285714285714,0.526315789473684,0.194444444444444,0.138888888888889,0.333333333333333,0.736453201970443
"Class: 320",0.375,0.892857142857143,0.5,0.833333333333333,0.5,0.375,0.428571428571429,0.222222222222222,0.0833333333333333,0.166666666666667,0.633928571428571
"Class: 420",0.416666666666667,0.875,0.625,0.75,0.625,0.416666666666667,0.5,0.333333333333333,0.138888888888889,0.222222222222222,0.645833333333333
"Class: 121",0.25,0.875,0.2,0.903225806451613,0.2,0.25,0.222222222222222,0.111111111111111,0.0277777777777778,0.138888888888889,0.5625
"Class: 221",0.555555555555556,0.944444444444444,0.909090909090909,0.68,0.909090909090909,0.555555555555556,0.689655172413793,0.5,0.277777777777778,0.305555555555556,0.75
"Class: 321",0.571428571428571,0.862068965517241,0.5,0.892857142857143,0.5,0.571428571428571,0.533333333333333,0.194444444444444,0.111111111111111,0.222222222222222,0.716748768472906
"Class: 421",0.714285714285714,0.758620689655172,0.416666666666667,0.916666666666667,0.416666666666667,0.714285714285714,0.526315789473684,0.194444444444444,0.138888888888889,0.333333333333333,0.736453201970443
"Class: 122",0.75,1,1,0.96969696969697,1,0.75,0.857142857142857,0.111111111111111,0.0833333333333333,0.0833333333333333,0.875
"Class: 222",0.9,0.884615384615385,0.75,0.958333333333333,0.75,0.9,0.818181818181818,0.277777777777778,0.25,0.333333333333333,0.892307692307692
"Class: 322",0.8,0.923076923076923,0.8,0.923076923076923,0.8,0.8,0.8,0.277777777777778,0.222222222222222,0.277777777777778,0.861538461538462
"Class: 422",0.833333333333333,0.958333333333333,0.909090909090909,0.92,0.909090909090909,0.833333333333333,0.869565217391304,0.333333333333333,0.277777777777778,0.305555555555556,0.895833333333333
"Class: 123",0.5,0.96875,0.666666666666667,0.939393939393939,0.666666666666667,0.5,0.571428571428572,0.111111111111111,0.0555555555555556,0.0833333333333333,0.734375
"Class: 223",0.692307692307692,0.695652173913043,0.5625,0.8,0.5625,0.692307692307692,0.620689655172414,0.361111111111111,0.25,0.444444444444444,0.693979933110368
"Class: 323",0.5,0.923076923076923,0.714285714285714,0.827586206896552,0.714285714285714,0.5,0.588235294117647,0.277777777777778,0.138888888888889,0.194444444444444,0.711538461538462
"Class: 423",0.555555555555556,0.814814814814815,0.5,0.846153846153846,0.5,0.555555555555556,0.526315789473684,0.25,0.138888888888889,0.277777777777778,0.685185185185185
"Class: 124",0.8,0.967741935483871,0.8,0.967741935483871,0.8,0.8,0.8,0.138888888888889,0.111111111111111,0.138888888888889,0.883870967741936
"Class: 224",0.777777777777778,0.888888888888889,0.7,0.923076923076923,0.7,0.777777777777778,0.736842105263158,0.25,0.194444444444444,0.277777777777778,0.833333333333333
"Class: 324",0.8,0.807692307692308,0.615384615384615,0.91304347826087,0.615384615384615,0.8,0.695652173913043,0.277777777777778,0.222222222222222,0.361111111111111,0.803846153846154
"Class: 424",0.416666666666667,0.875,0.625,0.75,0.625,0.416666666666667,0.5,0.333333333333333,0.138888888888889,0.222222222222222,0.645833333333333
"Class: 125",0.571428571428571,1,1,0.90625,1,0.571428571428571,0.727272727272727,0.194444444444444,0.111111111111111,0.111111111111111,0.785714285714286
"Class: 225",0.636363636363636,0.96,0.875,0.857142857142857,0.875,0.636363636363636,0.736842105263158,0.305555555555556,0.194444444444444,0.222222222222222,0.798181818181818
"Class: 325",0.875,0.892857142857143,0.7,0.961538461538462,0.7,0.875,0.777777777777778,0.222222222222222,0.194444444444444,0.277777777777778,0.883928571428571
"Class: 425",0.9,0.807692307692308,0.642857142857143,0.954545454545454,0.642857142857143,0.9,0.75,0.277777777777778,0.25,0.388888888888889,0.853846153846154
"Class: 126",0.857142857142857,0.862068965517241,0.6,0.961538461538462,0.6,0.857142857142857,0.705882352941176,0.194444444444444,0.166666666666667,0.277777777777778,0.859605911330049
"Class: 226",0.666666666666667,0.916666666666667,0.8,0.846153846153846,0.8,0.666666666666667,0.727272727272727,0.333333333333333,0.222222222222222,0.277777777777778,0.791666666666667
"Class: 326",0.5,0.964285714285714,0.8,0.870967741935484,0.8,0.5,0.615384615384615,0.222222222222222,0.111111111111111,0.138888888888889,0.732142857142857
"Class: 426",0.888888888888889,0.888888888888889,0.727272727272727,0.96,0.727272727272727,0.888888888888889,0.8,0.25,0.222222222222222,0.305555555555556,0.888888888888889
"Class: 127",0.5,1,1,0.838709677419355,1,0.5,0.666666666666667,0.277777777777778,0.138888888888889,0.138888888888889,0.75
"Class: 227",0.6,0.807692307692308,0.545454545454546,0.84,0.545454545454545,0.6,0.571428571428571,0.277777777777778,0.166666666666667,0.305555555555556,0.703846153846154
"Class: 327",0.625,0.857142857142857,0.555555555555555,0.888888888888889,0.555555555555556,0.625,0.588235294117647,0.222222222222222,0.138888888888889,0.25,0.741071428571429
"Class: 427",0.625,0.785714285714286,0.454545454545455,0.88,0.454545454545455,0.625,0.526315789473684,0.222222222222222,0.138888888888889,0.305555555555556,0.705357142857143
"Class: 128",0.6,0.903225806451613,0.5,0.933333333333333,0.5,0.6,0.545454545454545,0.138888888888889,0.0833333333333333,0.166666666666667,0.751612903225806
"Class: 228",0.5,0.916666666666667,0.75,0.785714285714286,0.75,0.5,0.6,0.333333333333333,0.166666666666667,0.222222222222222,0.708333333333333
"Class: 328",0.857142857142857,0.931034482758621,0.75,0.964285714285714,0.75,0.857142857142857,0.8,0.194444444444444,0.166666666666667,0.222222222222222,0.894088669950739
"Class: 428",0.583333333333333,0.708333333333333,0.5,0.772727272727273,0.5,0.583333333333333,0.538461538461538,0.333333333333333,0.194444444444444,0.388888888888889,0.645833333333333
"Class: 129",0.6,0.903225806451613,0.5,0.933333333333333,0.5,0.6,0.545454545454545,0.138888888888889,0.0833333333333333,0.166666666666667,0.751612903225806
"Class: 229",0.909090909090909,0.76,0.625,0.95,0.625,0.909090909090909,0.740740740740741,0.305555555555556,0.277777777777778,0.444444444444444,0.834545454545454
"Class: 329",0.4,0.961538461538462,0.8,0.806451612903226,0.8,0.4,0.533333333333333,0.277777777777778,0.111111111111111,0.138888888888889,0.680769230769231
"Class: 429",0.4,0.807692307692308,0.444444444444444,0.777777777777778,0.444444444444444,0.4,0.421052631578947,0.277777777777778,0.111111111111111,0.25,0.603846153846154
"Class: 130",0.6,0.923076923076923,0.75,0.857142857142857,0.75,0.6,0.666666666666667,0.277777777777778,0.166666666666667,0.222222222222222,0.761538461538461
"Class: 230",1,0.833333333333333,0.545454545454546,1,0.545454545454545,1,0.705882352941176,0.166666666666667,0.166666666666667,0.305555555555556,0.916666666666667
"Class: 330",0.583333333333333,0.958333333333333,0.875,0.821428571428572,0.875,0.583333333333333,0.7,0.333333333333333,0.194444444444444,0.222222222222222,0.770833333333333
"Class: 430",0.625,0.857142857142857,0.555555555555555,0.888888888888889,0.555555555555556,0.625,0.588235294117647,0.222222222222222,0.138888888888889,0.25,0.741071428571429
"Class: 131",0.833333333333333,0.933333333333333,0.714285714285714,0.96551724137931,0.714285714285714,0.833333333333333,0.769230769230769,0.166666666666667,0.138888888888889,0.194444444444444,0.883333333333333
"Class: 231",0.5625,0.95,0.9,0.730769230769231,0.9,0.5625,0.692307692307692,0.444444444444444,0.25,0.277777777777778,0.75625
"Class: 331",0.666666666666667,0.933333333333333,0.666666666666667,0.933333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.111111111111111,0.166666666666667,0.8
"Class: 431",0.875,0.785714285714286,0.538461538461538,0.956521739130435,0.538461538461538,0.875,0.666666666666667,0.222222222222222,0.194444444444444,0.361111111111111,0.830357142857143
"Class: 132",0.8,1,1,0.96875,1,0.8,0.888888888888889,0.138888888888889,0.111111111111111,0.111111111111111,0.9
"Class: 232",0.916666666666667,0.875,0.785714285714286,0.954545454545454,0.785714285714286,0.916666666666667,0.846153846153846,0.333333333333333,0.305555555555556,0.388888888888889,0.895833333333333
"Class: 332",0.625,0.928571428571429,0.714285714285714,0.896551724137931,0.714285714285714,0.625,0.666666666666667,0.222222222222222,0.138888888888889,0.194444444444444,0.776785714285714
"Class: 432",0.727272727272727,0.88,0.727272727272727,0.88,0.727272727272727,0.727272727272727,0.727272727272727,0.305555555555556,0.222222222222222,0.305555555555556,0.803636363636364
"Class: 133",0.444444444444444,0.925925925925926,0.666666666666667,0.833333333333333,0.666666666666667,0.444444444444444,0.533333333333333,0.25,0.111111111111111,0.166666666666667,0.685185185185185
"Class: 233",0.727272727272727,0.84,0.666666666666667,0.875,0.666666666666667,0.727272727272727,0.695652173913043,0.305555555555556,0.222222222222222,0.333333333333333,0.783636363636364
"Class: 333",0.5,0.8,0.333333333333333,0.888888888888889,0.333333333333333,0.5,0.4,0.166666666666667,0.0833333333333333,0.25,0.65
"Class: 433",0.6,0.884615384615385,0.666666666666667,0.851851851851852,0.666666666666667,0.6,0.631578947368421,0.277777777777778,0.166666666666667,0.25,0.742307692307692
"Class: 134",1,0.888888888888889,0.75,1,0.75,1,0.857142857142857,0.25,0.25,0.333333333333333,0.944444444444444
"Class: 234",0.777777777777778,0.888888888888889,0.7,0.923076923076923,0.7,0.777777777777778,0.736842105263158,0.25,0.194444444444444,0.277777777777778,0.833333333333333
"Class: 334",0.363636363636364,0.96,0.8,0.774193548387097,0.8,0.363636363636364,0.5,0.305555555555556,0.111111111111111,0.138888888888889,0.661818181818182
"Class: 434",0.857142857142857,0.896551724137931,0.666666666666667,0.962962962962963,0.666666666666667,0.857142857142857,0.75,0.194444444444444,0.166666666666667,0.25,0.876847290640394
"Class: 135",0.6,0.961538461538462,0.857142857142857,0.862068965517241,0.857142857142857,0.6,0.705882352941176,0.277777777777778,0.166666666666667,0.194444444444444,0.780769230769231
"Class: 235",0.875,0.75,0.5,0.954545454545454,0.5,0.875,0.636363636363636,0.222222222222222,0.194444444444444,0.388888888888889,0.8125
"Class: 335",0.375,0.964285714285714,0.75,0.84375,0.75,0.375,0.5,0.222222222222222,0.0833333333333333,0.111111111111111,0.669642857142857
"Class: 435",1,0.961538461538462,0.909090909090909,1,0.909090909090909,1,0.952380952380952,0.277777777777778,0.277777777777778,0.305555555555556,0.980769230769231
"Class: 136",0.75,0.714285714285714,0.428571428571429,0.909090909090909,0.428571428571429,0.75,0.545454545454545,0.222222222222222,0.166666666666667,0.388888888888889,0.732142857142857
"Class: 236",0.5,0.9375,0.5,0.9375,0.5,0.5,0.5,0.111111111111111,0.0555555555555556,0.111111111111111,0.71875
"Class: 336",0.333333333333333,0.916666666666667,0.666666666666667,0.733333333333333,0.666666666666667,0.333333333333333,0.444444444444444,0.333333333333333,0.111111111111111,0.166666666666667,0.625
"Class: 436",0.583333333333333,0.791666666666667,0.583333333333333,0.791666666666667,0.583333333333333,0.583333333333333,0.583333333333333,0.333333333333333,0.194444444444444,0.333333333333333,0.6875
"Class: 137",0.666666666666667,0.848484848484849,0.285714285714286,0.96551724137931,0.285714285714286,0.666666666666667,0.4,0.0833333333333333,0.0555555555555556,0.194444444444444,0.757575757575758
"Class: 237",0.714285714285714,0.909090909090909,0.833333333333333,0.833333333333333,0.833333333333333,0.714285714285714,0.769230769230769,0.388888888888889,0.277777777777778,0.333333333333333,0.811688311688312
"Class: 337",0.727272727272727,0.96,0.888888888888889,0.888888888888889,0.888888888888889,0.727272727272727,0.8,0.305555555555556,0.222222222222222,0.25,0.843636363636364
"Class: 437",0.75,0.928571428571429,0.75,0.928571428571428,0.75,0.75,0.75,0.222222222222222,0.166666666666667,0.222222222222222,0.839285714285714
"Class: 138",1,0.939393939393939,0.6,1,0.6,1,0.75,0.0833333333333333,0.0833333333333333,0.138888888888889,0.96969696969697
"Class: 238",0.692307692307692,1,1,0.851851851851852,1,0.692307692307692,0.818181818181818,0.361111111111111,0.25,0.25,0.846153846153846
"Class: 338",0.8,0.961538461538462,0.888888888888889,0.925925925925926,0.888888888888889,0.8,0.842105263157895,0.277777777777778,0.222222222222222,0.25,0.880769230769231
"Class: 438",0.8,0.807692307692308,0.615384615384615,0.91304347826087,0.615384615384615,0.8,0.695652173913043,0.277777777777778,0.222222222222222,0.361111111111111,0.803846153846154
"Class: 139",1,0.823529411764706,0.25,1,0.25,1,0.4,0.0555555555555556,0.0555555555555556,0.222222222222222,0.911764705882353
"Class: 239",0.733333333333333,1,1,0.84,1,0.733333333333333,0.846153846153846,0.416666666666667,0.305555555555556,0.305555555555556,0.866666666666667
"Class: 339",0.666666666666667,0.966666666666667,0.8,0.935483870967742,0.8,0.666666666666667,0.727272727272727,0.166666666666667,0.111111111111111,0.138888888888889,0.816666666666667
"Class: 439",0.769230769230769,0.91304347826087,0.833333333333333,0.875,0.833333333333333,0.769230769230769,0.8,0.361111111111111,0.277777777777778,0.333333333333333,0.841137123745819
"Class: 140",0.714285714285714,0.96551724137931,0.833333333333334,0.933333333333333,0.833333333333333,0.714285714285714,0.769230769230769,0.194444444444444,0.138888888888889,0.166666666666667,0.839901477832512
"Class: 240",0.833333333333333,0.791666666666667,0.666666666666667,0.904761904761905,0.666666666666667,0.833333333333333,0.740740740740741,0.333333333333333,0.277777777777778,0.416666666666667,0.8125
"Class: 340",0.166666666666667,0.866666666666667,0.2,0.838709677419355,0.2,0.166666666666667,0.181818181818182,0.166666666666667,0.0277777777777778,0.138888888888889,0.516666666666667
"Class: 440",0.545454545454545,0.84,0.6,0.807692307692308,0.6,0.545454545454545,0.571428571428571,0.305555555555556,0.166666666666667,0.277777777777778,0.692727272727273
"Class: 141",0.666666666666667,0.966666666666667,0.8,0.935483870967742,0.8,0.666666666666667,0.727272727272727,0.166666666666667,0.111111111111111,0.138888888888889,0.816666666666667
"Class: 241",0.769230769230769,0.956521739130435,0.909090909090909,0.88,0.909090909090909,0.769230769230769,0.833333333333333,0.361111111111111,0.277777777777778,0.305555555555556,0.862876254180602
